cpu,memory
49.1,83.1
47.5,83.1
48.8,83.1
38.4,83.1
43.5,83.1
44.3,83.1
49.4,83.1
49.0,83.1
49.7,83.1
48.8,83.1
48.5,83.2
46.0,83.3
46.9,83.3
40.3,83.6
42.7,83.3
38.2,83.2
51.5,83.3
49.1,83.2
49.0,83.2
50.1,83.2
48.2,83.2
47.3,83.2
45.9,83.2
40.7,83.4
45.5,83.5
41.6,83.6
50.1,83.6
49.4,83.7
48.0,83.8
47.5,83.8
48.6,83.8
49.8,83.8
51.0,83.8
37.9,83.9
41.5,83.9
40.5,83.9
48.4,83.9
50.1,83.9
49.1,83.8
45.5,84.0
46.7,84.1
48.1,84.1
44.1,84.3
35.3,84.2
38.9,84.2
42.2,84.3
48.6,84.2
50.5,84.1
49.2,84.2
50.7,84.2
49.1,84.2
49.8,84.3
41.6,84.3
41.6,84.4
40.6,84.3
43.4,84.2
49.5,84.3
49.8,84.3
48.3,84.2
49.2,84.1
49.6,84.1
48.4,84.1
42.0,84.2
43.3,84.2
40.8,84.2
43.8,84.2
43.2,84.2
51.1,84.1
50.7,84.2
48.9,84.2
49.3,84.0
51.4,84.1
41.7,84.1
43.2,84.1
38.6,84.1
39.9,84.2
43.1,84.1
50.9,84.0
50.3,84.0
49.7,84.0
50.2,84.0
52.6,84.0
46.2,84.0
42.9,84.0
39.5,84.1
45.2,83.9
44.2,83.9
50.1,83.9
49.6,84.0
49.6,83.9
49.2,84.0
48.9,84.1
44.8,84.1
45.6,84.1
37.7,84.2
45.5,84.0
41.3,84.1
49.9,84.1
51.7,84.1
49.4,84.0
51.0,84.0
49.4,84.0
43.1,84.0
46.5,84.0
37.9,84.1
44.2,84.0
37.1,84.0
48.4,83.9
55.4,84.0
49.6,84.0
52.3,84.0
48.6,83.9
40.6,84.0
46.2,84.0
37.6,84.1
45.3,84.0
39.0,84.0
47.9,84.1
48.3,84.0
48.1,84.0
49.1,84.0
49.3,84.1
42.0,84.0
45.0,84.0
36.8,84.1
45.6,84.0
35.2,84.0
48.6,84.1
52.7,84.0
49.2,84.0
50.3,84.1
49.5,84.2
42.1,84.1
46.5,84.1
40.5,84.1
41.4,83.9
34.9,83.8
51.8,83.8
50.0,83.8
51.6,83.7
50.4,83.8
50.4,83.8
41.1,83.8
42.9,83.8
36.7,83.9
34.9,83.9
41.6,83.9
48.6,83.9
50.5,83.8
51.1,83.9
49.0,83.9
49.5,83.9
50.7,83.8
46.8,83.9
41.2,83.8
42.8,83.8
40.2,83.8
50.8,83.8
49.4,83.8
51.0,83.8
50.3,83.8
50.3,84.0
48.7,83.8
47.7,83.9
40.6,83.9
41.0,83.8
39.3,83.8
50.4,83.8
49.8,83.8
51.7,83.8
49.7,83.8
50.5,83.8
51.1,83.8
41.1,83.8
41.5,83.8
40.3,83.8
41.4,83.8
50.7,83.8
49.9,83.8
48.9,83.8
50.6,83.8
48.8,83.8
52.0,83.8
43.8,83.8
41.4,83.8
40.3,83.8
43.6,83.8
47.4,83.8
50.5,83.8
49.8,83.9
51.6,83.9
48.6,83.8
52.8,83.9
43.3,84.0
39.9,83.9
42.4,83.8
35.2,83.8
47.9,83.7
50.6,83.8
50.9,83.8
52.1,83.8
48.8,83.8
52.7,83.8
45.5,83.8
40.4,83.9
41.9,83.9
41.8,83.9
47.4,83.9
52.6,83.9
49.2,84.0
50.9,84.0
50.8,83.9
49.0,83.9
46.6,83.8
46.9,83.9
40.7,84.0
38.8,83.8
47.2,83.9
49.4,83.9
48.9,83.9
48.1,83.9
51.2,83.9
48.9,83.9
50.7,83.9
46.1,83.9
39.4,83.9
42.4,83.9
44.2,84.0
51.0,84.1
48.2,84.2
53.1,84.1
50.0,84.1
48.5,84.2
47.7,84.2
46.5,84.2
42.4,84.1
43.1,84.1
45.8,84.1
49.9,84.2
49.4,84.2
49.9,84.1
49.8,84.2
49.2,84.2
50.0,84.1
45.8,84.1
40.0,84.2
42.4,84.2
44.5,84.2
49.7,84.4
51.1,84.3
50.0,84.3
50.4,84.3
50.4,84.3
46.8,84.3
46.1,84.3
38.5,84.3
44.4,84.3
44.0,84.3
49.5,84.3
49.7,84.3
50.2,84.3
51.1,84.3
49.0,84.3
41.2,84.4
40.4,84.4
32.3,84.6
35.4,84.5
36.3,84.6
50.1,84.6
49.1,84.5
50.8,84.6
51.9,84.6
51.0,84.6
41.9,84.6
46.7,84.6
37.3,84.6
41.3,84.5
35.5,84.6
52.2,84.6
50.3,84.6
50.3,84.6
51.3,84.7
49.6,84.6
45.5,84.6
40.6,84.7
34.7,84.6
42.3,84.5
34.8,84.6
50.1,84.2
48.4,84.2
48.8,84.2
50.0,84.1
48.7,84.2
48.5,84.2
45.3,84.2
39.1,84.2
44.7,84.2
37.6,84.2
48.7,84.2
51.1,84.2
48.9,84.2
51.9,84.2
50.3,84.2
46.7,84.2
47.8,84.2
35.5,84.1
45.5,84.1
38.6,84.1
